id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
10270,1981,2n cycle,married,35523.0,1,0,2013-10-03,8,11,5,22,12.0,5,11.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0
6887,1967,graduation,single,79146.0,1,1,2014-04-24,33,245,16,223,21.0,43,16.0,2,8,1,8,6,0,0,0,0,0,0,3,11,0
6406,1988,master,married,78285.0,0,0,2013-10-28,13,647,81,391,120.5,67,40.0,1,6,4,10,3,0,0,0,0,0,0,3,11,0
7573,1978,phd,single,31626.0,1,0,2013-05-10,12,39,1,9,2.0,1,34.0,1,2,1,2,7,1,0,0,0,0,0,3,11,1
4508,1952,graduation,single,75127.0,0,0,2014-05-22,92,203,35,305,46.0,17,126.5,1,2,11,5,1,0,0,0,0,0,0,3,11,0
221,1955,graduation,married,48726.0,0,1,2013-04-27,90,138,3,38,4.0,0,59.0,3,3,2,4,6,0,0,0,0,0,0,3,11,0
5331,1977,graduation,married,74985.0,0,0,2012-09-11,8,587,51,556,120.5,0,86.0,1,3,6,7,2,0,0,0,0,0,0,3,11,0
1911,1987,graduation,together,67430.0,0,0,2012-09-05,6,595,81,291,120.5,81,121.0,1,11,5,12,6,0,0,0,0,0,0,3,11,0
20,1965,2n cycle,married,46891.0,0,1,2013-09-01,91,43,12,23,29.0,15,61.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0
8786,1956,master,married,62058.0,0,1,2013-05-26,52,301,7,74,10.0,0,58.0,4,6,1,7,6,0,0,0,0,0,0,3,11,0
10582,1979,graduation,married,72063.0,0,1,2013-07-03,3,180,32,348,76.0,32,90.0,2,5,2,12,2,0,0,0,0,0,0,3,11,0
1915,1951,phd,married,78939.0,0,0,2013-12-12,57,794,81,243,120.5,0,126.5,1,8,5,6,3,0,0,0,0,0,0,3,11,0
8897,1965,graduation,single,42720.0,1,1,2013-04-24,9,392,5,91,28.0,26,112.0,8,7,3,7,8,0,0,0,0,0,0,3,11,1
2371,1972,graduation,married,33622.0,1,1,2013-04-13,22,39,1,22,3.0,4,12.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0
4303,1957,phd,together,6835.0,0,1,2012-12-08,76,107,2,12,2.0,2,12.0,0,0,0,1,20,0,0,0,0,0,0,3,11,0
6825,1953,graduation,together,41452.0,1,1,2013-03-06,86,13,0,3,0.0,0,0.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1072,1965,phd,single,40760.0,0,1,2013-08-30,64,70,0,17,0.0,0,6.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0
4964,1958,phd,together,74250.0,0,0,2014-01-26,90,680,11,392,75.0,0,0.0,1,2,11,4,1,0,0,0,0,0,0,3,11,0
2461,1955,master,single,51124.0,1,1,2013-12-18,79,26,1,11,0.0,1,4.0,2,1,0,3,3,0,0,0,0,0,0,3,11,0
10736,1971,graduation,single,72258.0,0,1,2013-09-12,28,522,0,522,120.5,81,126.5,2,6,9,5,2,0,0,0,0,0,0,3,11,0
3194,1974,phd,single,71466.0,0,0,2014-04-05,86,412,12,546,78.0,81,0.0,1,4,4,10,1,0,0,0,0,0,0,3,11,0
10839,1976,graduation,together,36283.0,1,1,2014-04-14,42,6,5,5,8.0,0,5.0,2,1,0,3,4,0,0,0,0,0,0,3,11,0
49,1970,graduation,single,20587.0,1,0,2014-05-11,39,2,3,6,4.0,1,9.0,1,1,1,2,7,0,0,0,0,0,0,3,11,0
4290,1972,graduation,married,30467.0,1,0,2014-03-19,8,1,3,8,2.0,5,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
10219,1972,graduation,together,31590.0,1,0,2013-06-18,40,6,2,15,6.0,6,3.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4211,1986,basic,married,20425.0,1,0,2012-10-29,5,4,12,5,3.0,16,17.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1135,1960,master,together,17144.0,1,1,2014-02-15,96,18,2,19,0.0,2,6.0,5,3,0,4,7,0,0,0,0,0,0,3,11,0
6299,1968,phd,divorced,42564.0,0,1,2013-01-02,28,324,48,186,39.0,18,126.5,6,6,8,4,7,1,0,0,0,0,0,3,11,1
10846,1978,master,married,43783.0,1,0,2014-05-29,22,327,9,125,25.0,4,126.5,6,7,1,8,7,1,0,0,0,0,0,3,11,0
347,1976,graduation,divorced,40780.0,0,1,2012-09-08,30,229,27,71,13.0,3,34.0,4,7,1,5,9,0,0,0,0,0,0,3,11,0
6543,1945,master,together,62847.0,0,0,2013-01-15,45,521,81,556,80.0,76,61.0,1,3,6,4,2,0,0,0,0,0,0,3,11,0
10446,1957,phd,married,82017.0,0,0,2012-11-07,58,184,23,446,30.0,23,23.0,1,5,4,7,2,0,1,1,1,0,0,3,11,1
3479,1950,graduation,single,16813.0,0,0,2013-07-19,49,4,8,11,12.0,2,13.0,1,2,0,3,7,1,0,0,0,0,0,3,11,0
11075,1978,graduation,married,51267.0,1,1,2013-10-29,37,183,2,64,7.0,2,12.0,4,3,3,5,4,0,0,0,0,0,0,3,11,0
4442,1961,graduation,single,46524.0,0,1,2013-04-05,70,31,19,35,26.0,14,52.0,2,1,1,5,3,0,0,0,0,0,0,3,11,0
199,1962,master,single,45183.0,0,0,2013-01-20,33,219,3,60,12.0,9,12.0,1,4,1,7,7,0,1,0,0,0,0,3,11,0
6722,1954,phd,married,70421.0,0,1,2014-06-28,98,479,28,136,75.0,14,35.0,3,10,3,7,6,0,0,0,0,0,0,3,11,0
796,1965,2n cycle,divorced,60161.0,0,1,2012-10-23,17,584,44,212,46.0,8,126.5,3,11,4,8,8,0,0,0,0,0,0,3,11,0
3749,1973,graduation,together,73926.0,0,0,2013-03-02,54,627,81,556,120.5,81,15.0,1,6,5,12,3,0,0,0,0,0,0,3,11,0
8523,1968,graduation,married,19329.0,1,0,2013-12-14,39,24,1,16,12.0,2,5.0,3,4,0,3,8,0,0,0,0,0,0,3,11,0
310,1970,master,married,61872.0,0,1,2013-12-13,81,330,5,159,36.0,27,16.0,4,4,4,9,4,0,0,0,0,0,0,3,11,0
8629,1956,graduation,widow,46984.0,1,1,2013-03-26,71,19,1,10,2.0,1,8.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
236,1951,graduation,married,34838.0,1,1,2013-01-19,62,28,23,29,29.0,14,47.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0
9930,1944,phd,single,82716.0,0,0,2013-11-05,8,606,81,228,15.0,81,22.0,1,6,8,13,2,0,0,0,0,0,0,3,11,0
3483,1958,graduation,married,48192.0,0,0,2013-04-06,76,1039,43,204,120.5,58,29.0,3,2,8,12,8,0,1,0,1,1,0,3,11,1
4599,1976,master,married,49681.0,0,2,2013-11-04,66,411,0,26,0.0,0,21.0,6,7,1,7,7,0,0,0,0,0,0,3,11,0
7326,1971,master,married,56850.0,0,1,2014-03-23,83,34,1,19,2.0,7,0.0,1,1,1,3,2,0,0,0,0,0,0,3,11,0
7352,1957,graduation,married,55267.0,0,1,2013-10-21,28,161,28,136,32.0,3,45.0,4,3,4,6,3,0,0,0,0,0,0,3,11,0
2350,1972,graduation,married,59666.0,1,1,2013-03-22,87,623,53,178,23.0,17,126.5,7,3,2,8,8,0,1,0,0,0,0,3,11,0
9145,1972,graduation,single,72504.0,0,1,2013-04-06,43,604,26,470,120.5,81,94.0,2,5,9,6,2,0,0,0,0,0,0,3,11,0
2964,1981,graduation,married,26872.0,0,0,2013-10-16,0,3,10,8,3.0,16,32.0,1,1,1,2,6,0,0,0,0,0,0,3,11,0
5585,1972,graduation,single,21359.0,1,0,2013-04-20,1,12,2,17,6.0,1,10.0,2,2,0,3,8,0,0,0,0,0,0,3,11,1
9687,1975,graduation,single,73170.0,0,0,2014-05-31,1,184,81,256,50.0,30,32.0,1,5,4,6,2,0,0,0,0,0,0,3,11,0
3732,1955,master,married,52750.0,0,1,2013-02-04,72,393,0,239,90.0,69,69.0,6,5,7,9,4,0,0,0,0,0,0,3,11,0
6303,1986,phd,together,91820.0,0,0,2013-11-23,72,410,73,556,76.0,81,30.0,0,5,5,12,1,0,0,0,0,0,0,3,11,0
11176,1970,phd,together,65968.0,0,1,2014-05-12,12,376,9,83,19.0,4,4.0,2,5,4,7,3,0,0,0,0,0,0,3,11,0
2986,1976,graduation,married,30772.0,1,1,2014-03-12,89,7,2,4,2.0,1,4.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7462,1954,graduation,single,22507.0,0,0,2012-11-24,67,68,0,226,51.0,81,68.0,3,10,2,4,9,0,0,0,0,0,0,3,11,0
3900,1972,graduation,married,65685.0,0,1,2014-03-29,54,642,14,49,0.0,7,57.0,1,9,2,9,5,0,0,0,0,0,0,3,11,0
7034,1978,2n cycle,married,25804.0,1,0,2013-09-01,34,8,7,9,13.0,6,12.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
9493,1980,phd,single,76412.0,0,0,2013-05-05,15,840,53,556,23.0,71,17.0,1,5,4,8,3,0,0,1,1,0,0,3,11,1
1143,1972,graduation,married,22063.0,1,0,2013-08-08,43,7,10,13,3.0,11,11.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1,1961,graduation,single,57091.0,0,0,2014-06-15,0,464,5,64,7.0,0,37.0,1,7,3,7,5,0,0,0,0,1,0,3,11,1
3855,1963,graduation,married,22419.0,0,0,2013-04-18,74,30,3,47,19.0,21,42.0,1,3,2,2,8,0,0,0,0,0,0,3,11,0
5536,1959,graduation,together,87771.0,0,1,2013-05-22,61,1225,38,287,50.0,57,33.0,1,5,10,4,6,0,1,1,1,1,0,3,11,1
5989,1959,2n cycle,divorced,78353.0,0,1,2013-04-16,51,752,81,476,39.0,81,34.0,1,10,2,11,8,0,0,0,0,0,0,3,11,0
9499,1954,graduation,married,93404.0,1,2,2013-05-07,97,1225,15,287,20.0,0,15.0,3,3,4,7,5,0,1,1,0,0,0,3,11,0
6768,1962,graduation,divorced,37859.0,1,2,2013-01-12,75,22,1,8,2.0,1,2.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0
2150,1958,phd,widow,80995.0,0,1,2013-05-11,83,860,28,409,73.0,56,56.0,1,8,9,4,4,0,0,0,0,0,0,3,11,0
6646,1984,graduation,together,16529.0,1,0,2014-03-01,23,3,0,5,13.0,0,1.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4887,1976,phd,divorced,55412.0,1,1,2013-11-22,65,10,5,28,11.0,1,8.0,1,2,0,3,5,0,0,0,0,0,0,3,11,0
8560,1992,graduation,single,48789.0,0,0,2012-09-10,94,351,16,156,7.0,5,126.5,1,6,4,7,6,0,0,0,0,0,0,3,11,0
3321,1967,phd,together,56575.0,0,2,2013-05-05,42,421,5,90,0.0,16,10.0,3,7,3,7,5,0,0,0,0,0,0,3,11,0
11003,1980,2n cycle,together,25130.0,1,0,2013-10-02,10,2,5,7,0.0,18,18.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10402,1967,graduation,married,35441.0,1,1,2013-02-14,94,25,1,9,2.0,1,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0
9904,1956,graduation,married,71391.0,0,1,2013-03-29,50,336,81,274,46.0,81,126.5,5,6,5,12,3,0,0,0,0,0,0,3,11,0
6141,1972,master,single,49494.0,1,0,2013-04-25,46,191,9,97,0.0,6,82.0,2,6,1,5,7,0,0,0,0,0,0,3,11,0
5687,1980,graduation,divorced,81702.0,0,0,2012-09-23,98,563,50,556,28.0,31,126.5,1,7,7,12,3,0,0,0,0,0,0,3,11,0
10856,1980,2n cycle,single,45889.0,0,1,2013-07-02,42,31,0,6,0.0,1,8.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0
5121,1977,graduation,single,56628.0,0,1,2014-03-21,30,479,5,82,7.0,17,126.5,2,7,6,5,5,1,0,0,0,0,0,3,11,0
4186,1950,graduation,together,34026.0,1,1,2013-08-05,11,18,6,15,12.0,8,17.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0
368,1974,graduation,married,40049.0,0,1,2012-11-29,61,91,65,52,10.0,44,28.0,3,3,2,6,5,0,0,0,0,0,0,3,11,0
3312,1988,graduation,single,34176.0,1,0,2014-05-12,12,5,7,24,19.0,14,20.0,4,3,0,4,6,0,0,0,0,0,0,3,11,0
11121,1981,graduation,married,19419.0,1,0,2012-11-10,76,2,14,28,16.0,3,7.0,4,4,0,3,9,0,0,0,0,0,0,3,11,0
5332,1960,2n cycle,married,82504.0,0,0,2013-07-27,2,362,50,431,120.5,35,54.0,1,3,6,7,1,0,0,0,0,0,0,3,11,0
5848,1970,graduation,together,81205.0,0,0,2014-01-13,43,724,74,556,97.0,55,126.5,1,5,6,7,2,1,0,1,0,1,0,3,11,1
10343,1991,2n cycle,single,61618.0,0,0,2012-09-29,27,605,81,399,0.0,45,126.5,2,3,6,8,3,0,0,0,0,0,0,3,11,0
5935,1956,master,single,55284.0,0,1,2012-12-24,60,547,7,140,0.0,7,63.0,3,7,5,8,5,0,0,0,0,0,0,3,11,0
2895,1963,graduation,single,49980.0,0,1,2013-10-23,79,104,1,54,13.0,9,14.0,2,3,1,5,5,0,0,0,0,0,0,3,11,0
10262,1980,graduation,married,15072.0,2,0,2013-05-10,96,8,2,15,0.0,10,18.0,4,3,1,3,5,0,0,0,0,0,0,3,11,0
7848,1974,graduation,single,49166.0,0,1,2013-06-13,17,224,2,25,7.0,0,110.0,2,5,3,3,6,0,0,0,0,0,0,3,11,0
9477,1954,phd,married,65324.0,0,1,2014-01-11,0,384,0,102,21.0,32,5.0,3,6,2,9,4,0,0,0,0,0,0,3,11,0
4856,1957,2n cycle,married,82347.0,0,0,2012-11-06,38,556,54,556,120.5,81,63.0,1,7,7,10,3,1,0,0,1,0,0,3,11,0
7186,1966,phd,together,30843.0,1,1,2014-05-26,43,24,0,2,0.0,0,9.0,2,1,1,2,5,1,0,0,0,0,0,3,11,0
5794,1974,phd,married,46374.0,0,1,2014-03-17,1,408,0,21,0.0,0,17.0,3,7,1,7,8,0,1,0,1,0,0,3,11,1
1456,1979,graduation,single,60474.0,0,1,2013-04-01,25,265,81,303,120.5,9,126.5,7,10,2,12,7,0,0,0,0,0,0,3,11,0
4877,1973,master,married,38576.0,0,1,2014-03-04,2,34,0,7,0.0,0,0.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
425,1985,graduation,married,55357.0,2,0,2013-02-19,66,374,64,116,84.0,25,64.0,3,6,2,11,5,0,0,0,0,0,0,3,11,0
3007,1966,graduation,together,37758.0,1,1,2012-10-04,49,27,2,10,0.0,0,1.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1031,1989,2n cycle,married,85710.0,0,0,2013-05-05,5,600,20,350,29.0,30,33.0,1,6,9,10,2,0,0,1,0,0,0,3,11,0
4297,1969,graduation,together,23228.0,1,0,2014-01-26,71,13,2,18,6.0,1,0.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
807,1969,master,together,44602.0,1,1,2014-02-15,35,167,2,89,0.0,0,34.0,6,6,1,4,8,0,0,0,0,0,0,3,11,0
9553,1987,graduation,married,7500.0,0,0,2013-01-09,94,0,2,3,4.0,1,5.0,1,0,0,3,6,0,0,0,0,0,0,3,11,0
4271,1989,2n cycle,together,38683.0,1,0,2012-10-04,80,46,35,69,84.0,41,66.0,6,4,1,6,7,0,0,0,0,0,0,3,11,0
4120,1975,2n cycle,single,49514.0,1,0,2013-12-17,61,88,39,78,58.0,13,93.0,2,6,1,4,7,0,0,0,0,0,0,3,11,0
2036,1973,phd,together,57906.0,0,1,2013-06-11,29,243,11,119,10.0,3,15.0,3,4,2,8,4,0,0,0,0,0,0,3,11,0
115,1966,master,single,43456.0,0,1,2013-03-26,0,275,11,68,25.0,7,7.0,3,5,1,8,5,0,0,0,0,0,0,3,11,0
4259,1986,master,single,19485.0,2,0,2013-09-24,80,6,0,4,0.0,0,0.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
8687,1978,graduation,together,53172.0,0,1,2013-05-06,54,121,62,90,68.0,20,125.0,3,2,3,8,3,0,0,0,0,0,0,3,11,0
2447,1979,graduation,together,30545.0,1,0,2012-10-17,71,4,12,15,19.0,7,12.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10140,1983,phd,together,70123.0,0,0,2013-09-28,27,1225,0,396,23.0,0,0.0,1,5,7,4,3,0,1,0,0,1,0,3,11,0
9353,1959,graduation,single,62450.0,0,1,2014-01-06,61,515,47,267,62.0,66,38.0,2,5,5,4,3,0,1,0,0,0,0,3,11,0
3623,1976,graduation,together,21675.0,1,0,2014-06-11,55,4,0,16,17.0,4,4.0,3,4,0,3,7,0,0,0,0,0,0,3,11,0
738,1981,2n cycle,single,42395.0,1,1,2014-04-04,35,48,13,57,24.0,15,25.0,4,3,1,4,7,0,0,0,0,0,0,3,11,0
7631,1978,master,together,61346.0,1,0,2013-10-06,34,562,58,168,43.0,16,126.5,1,5,7,10,3,0,0,0,0,0,0,3,11,0
4789,1953,graduation,together,80812.0,0,0,2013-09-17,95,769,22,500,120.5,81,33.0,1,4,8,5,2,1,0,1,1,0,0,3,11,0
773,1971,master,divorced,42835.0,1,1,2013-06-30,64,379,4,93,12.0,9,98.0,7,6,6,4,6,0,0,0,0,0,0,3,11,0
10602,1983,graduation,married,39922.0,1,0,2013-02-14,30,29,12,59,19.0,1,36.0,2,3,0,4,8,0,0,0,0,0,0,3,11,0
1446,1956,master,single,86424.0,0,0,2014-04-05,12,387,68,556,89.0,45,68.0,1,6,9,12,1,0,0,0,0,0,0,3,11,0
3270,1978,2n cycle,together,17117.0,1,0,2013-01-17,96,12,23,38,30.0,18,7.0,4,3,1,3,9,0,0,0,0,0,0,3,11,0
8443,1972,graduation,single,24762.0,1,0,2014-02-10,16,6,10,12,3.0,15,40.0,3,3,1,2,8,1,0,0,0,0,0,3,11,1
9653,1975,graduation,married,35797.0,0,1,2012-10-16,16,27,1,14,4.0,1,21.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
8916,1975,graduation,divorced,36627.0,2,0,2013-07-23,78,9,1,5,0.0,0,1.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0
8017,1981,2n cycle,married,51111.0,1,1,2014-06-19,83,22,0,19,6.0,5,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0
5830,1972,phd,single,86857.0,0,0,2012-09-12,96,899,81,556,120.5,81,40.0,1,5,6,10,2,0,0,0,0,0,0,3,11,1
4597,1970,phd,together,82072.0,0,0,2013-07-02,67,889,55,556,120.5,81,126.5,1,3,2,13,1,0,0,0,0,0,0,3,11,0
7023,1953,phd,single,46231.0,2,1,2012-11-26,87,189,2,55,0.0,5,12.0,4,6,1,4,9,0,0,0,0,0,0,3,11,0
8086,1959,graduation,married,42243.0,1,1,2013-12-11,34,48,0,2,0.0,0,5.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
8825,1962,graduation,together,51195.0,1,1,2013-04-01,46,230,14,156,82.0,24,58.0,8,9,2,5,8,0,0,0,0,0,0,3,11,0
2930,1978,master,single,68092.0,0,0,2013-12-16,7,852,60,207,78.0,36,48.0,2,2,6,10,5,0,0,0,0,0,0,3,11,0
1928,1973,graduation,married,31814.0,1,0,2013-02-09,73,35,3,20,4.0,1,20.0,2,2,0,3,9,1,0,0,0,0,0,3,11,0
7108,1965,master,widow,51390.0,1,1,2012-09-08,54,205,20,47,23.0,2,56.0,6,5,2,5,5,0,0,0,0,0,0,3,11,0
10925,1983,graduation,married,76630.0,0,0,2014-01-14,93,255,31,446,40.0,56,126.5,1,3,10,11,1,0,0,0,0,0,0,3,11,0
9960,1991,basic,single,26868.0,1,0,2014-04-30,52,0,0,1,8.0,3,2.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
8800,1943,phd,divorced,48948.0,0,0,2013-02-01,53,437,8,206,120.5,49,42.0,2,7,10,5,6,1,0,0,0,0,0,3,11,1
9224,1972,phd,single,55260.0,0,1,2012-12-12,81,825,8,53,11.0,0,126.5,2,8,10,5,6,0,0,0,0,0,0,3,11,0
5519,1956,graduation,together,64090.0,0,1,2013-08-07,8,316,58,161,76.0,51,126.5,1,6,9,4,5,0,0,0,0,0,0,3,11,1
5046,1958,graduation,divorced,78331.0,0,1,2014-01-23,97,756,81,354,120.5,81,61.0,2,10,6,7,4,0,0,0,0,0,0,3,11,0
7037,1974,phd,married,37087.0,1,0,2013-08-11,50,194,55,134,15.0,0,3.0,3,4,2,8,6,0,0,0,0,0,0,3,11,0
905,1986,graduation,divorced,21846.0,1,0,2013-10-22,38,7,17,18,6.0,10,26.0,4,4,0,3,8,0,0,0,0,0,0,3,11,0
8624,1958,graduation,married,81320.0,0,0,2013-02-06,61,183,33,493,59.0,81,57.0,1,4,3,10,2,0,0,0,0,0,0,3,11,0
8945,1970,graduation,divorced,54137.0,0,1,2013-08-16,46,171,0,11,0.0,1,20.0,2,4,1,4,6,0,0,0,0,0,0,3,11,0
6445,1967,graduation,together,66825.0,0,0,2013-07-14,73,243,81,405,29.0,40,40.0,1,4,5,6,2,0,0,0,0,0,0,3,11,0
2727,1973,graduation,together,57100.0,0,0,2013-12-04,19,181,21,69,39.0,3,96.0,1,3,3,6,3,0,0,0,0,0,0,3,11,0
6404,1969,graduation,together,58917.0,1,2,2013-03-24,10,151,7,89,0.0,7,28.0,5,4,1,6,5,0,0,0,0,0,0,3,11,0
11074,1977,graduation,single,85072.0,0,0,2014-04-09,94,494,81,391,120.5,11,126.5,1,3,4,10,0,0,0,0,0,0,0,3,11,0
10150,1961,graduation,single,86429.0,0,0,2013-11-21,10,464,28,556,29.0,18,37.0,0,7,4,7,2,0,0,0,1,0,0,3,11,1
1968,1971,graduation,widow,45684.0,1,0,2013-12-02,37,5,1,5,10.0,0,7.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6534,1974,graduation,together,47889.0,1,0,2014-01-04,94,29,0,29,0.0,5,4.0,1,2,0,3,5,0,0,0,0,0,0,3,11,0
9485,1986,phd,married,45921.0,0,0,2014-03-10,23,102,9,49,24.0,3,12.0,1,2,1,6,4,0,0,0,0,0,0,3,11,0
7053,1966,phd,single,78420.0,0,0,2013-06-29,75,604,28,556,91.0,28,28.0,1,3,10,8,1,0,0,0,0,0,0,3,11,0
4654,1992,graduation,together,75114.0,0,0,2013-11-07,40,571,12,523,63.0,60,24.0,1,3,10,5,2,0,0,0,0,0,0,3,11,0
9760,1963,phd,widow,52278.0,0,1,2013-01-25,24,953,0,71,0.0,0,126.5,6,10,5,10,8,0,0,0,0,0,0,3,11,1
1048,1972,master,married,35641.0,1,0,2013-07-14,11,63,3,67,8.0,9,28.0,2,3,1,4,7,0,0,0,0,0,0,3,11,1
10619,1994,graduation,single,95529.0,0,0,2012-12-03,29,770,29,556,120.5,27,24.0,1,7,3,7,3,0,0,1,0,0,0,3,11,1
9308,1954,graduation,married,62820.0,0,0,2013-05-11,51,398,61,265,120.5,61,53.0,1,3,4,6,1,0,0,0,0,0,0,3,11,0
10505,1960,master,together,73113.0,0,0,2013-12-26,86,741,19,154,50.0,9,28.0,1,3,4,7,2,0,0,0,0,0,0,3,11,0
8362,1982,phd,married,84169.0,0,0,2013-08-07,9,1225,19,403,0.0,19,0.0,1,7,6,6,3,0,1,1,0,0,0,3,11,1
2625,1954,2n cycle,single,42607.0,0,1,2013-11-17,30,156,29,56,30.0,32,47.0,2,3,2,7,3,0,0,0,0,0,0,3,11,0
4637,1954,phd,single,74637.0,0,0,2013-05-18,73,960,64,464,120.5,0,16.0,1,6,9,9,3,0,0,0,1,0,0,3,11,0
9972,1955,phd,together,46015.0,1,1,2014-04-13,25,38,0,2,0.0,0,6.0,1,1,0,3,7,1,0,0,0,1,0,3,11,0
4483,1993,graduation,single,72354.0,0,0,2013-04-17,67,315,26,473,120.5,12,126.5,1,2,10,6,1,0,0,0,0,0,0,3,11,0
4487,1969,master,single,39858.0,1,0,2013-01-24,67,15,20,25,2.0,7,26.0,1,2,0,4,6,0,0,0,0,0,0,3,11,1
4988,1948,phd,married,34469.0,1,1,2014-05-04,58,19,6,20,0.0,5,12.0,3,1,1,4,4,0,0,0,0,0,0,3,11,0
8931,1986,graduation,together,83033.0,1,0,2014-05-18,82,812,81,431,120.5,81,33.0,1,11,4,10,5,0,0,0,1,0,0,3,11,0
5871,1979,master,together,24401.0,0,0,2012-08-31,98,73,28,217,10.0,24,115.0,3,6,1,6,8,0,0,0,0,0,0,3,11,0
2008,1978,graduation,married,77583.0,0,0,2014-02-10,93,372,23,384,120.5,12,108.0,1,4,5,9,2,0,0,0,1,0,0,3,11,0
3139,1982,2n cycle,single,74116.0,0,0,2013-12-30,53,871,81,556,120.5,55,126.5,1,4,4,10,2,0,1,0,0,0,0,3,11,0
10037,1993,graduation,single,74293.0,0,0,2014-05-04,66,375,81,335,93.0,81,81.0,1,5,4,6,2,0,0,0,0,0,0,3,11,0
10673,1976,phd,married,68397.0,0,1,2013-11-17,6,760,80,466,17.0,13,80.0,1,6,9,5,3,0,0,0,0,0,0,3,11,0
5303,1974,phd,together,79632.0,0,0,2014-04-08,42,471,0,510,99.0,21,12.0,1,6,4,9,2,0,0,0,0,0,0,3,11,0
538,1989,graduation,single,46107.0,1,0,2014-02-10,78,31,9,27,16.0,9,33.0,1,1,1,4,3,0,0,0,0,0,0,3,11,0
7922,1951,phd,single,64950.0,0,1,2012-08-12,29,819,0,72,12.0,0,63.0,2,11,2,10,7,0,1,0,0,0,0,3,11,0
5692,1989,basic,married,25443.0,1,0,2012-12-22,82,1,4,3,8.0,9,7.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4843,1952,graduation,single,75127.0,0,0,2014-05-22,92,203,35,305,46.0,17,126.5,1,2,11,5,1,0,0,0,0,0,0,3,11,0
6383,1971,phd,together,32892.0,1,0,2014-05-25,78,26,0,15,2.0,1,2.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1628,1971,graduation,together,71796.0,0,0,2013-10-24,54,354,21,311,120.5,75,32.0,1,9,3,4,4,0,0,0,0,0,0,3,11,0
1204,1970,phd,married,67536.0,0,1,2013-05-22,45,1225,0,447,23.0,71,35.0,3,11,5,11,8,0,0,0,1,0,0,3,11,0
3673,1971,graduation,single,55239.0,0,1,2013-07-14,59,371,17,238,23.0,24,106.0,3,7,5,11,5,0,0,0,0,0,0,3,11,0
760,1975,phd,divorced,60554.0,1,0,2013-08-09,8,588,7,76,110.0,15,15.0,2,8,4,9,6,0,0,0,0,0,0,3,11,0
8957,1952,2n cycle,single,64831.0,1,1,2013-06-10,51,480,81,249,75.0,81,126.5,8,6,3,5,6,0,0,0,0,0,0,3,11,0
4128,1962,phd,together,56067.0,0,1,2013-07-20,51,517,12,54,16.0,6,120.0,2,7,4,7,5,0,0,0,0,0,0,3,11,0
6810,1983,graduation,divorced,82025.0,0,0,2013-05-28,76,267,81,556,48.0,70,98.0,1,3,2,6,1,0,0,1,0,0,0,3,11,1
5386,1953,graduation,together,94384.0,0,0,2013-03-04,62,1111,24,556,120.5,45,126.5,0,5,8,5,2,0,1,1,1,0,0,3,11,1
8700,1986,basic,single,14906.0,0,0,2012-12-22,86,7,7,14,7.0,16,15.0,3,2,1,3,7,0,0,0,0,0,0,3,11,0
3202,1987,phd,married,51563.0,0,0,2012-10-01,60,1166,0,48,0.0,0,36.0,1,4,4,10,8,0,1,1,0,0,0,3,11,0
1328,1982,2n cycle,married,57937.0,0,1,2014-02-16,56,261,42,144,55.0,48,126.5,3,4,4,9,3,0,0,0,0,0,0,3,11,0
